SKU,Name,Category,Схема,Brand,Niche,Seller,Balance,Balance FBS,Warehouses count,Comments,Final price,Max price,Min price,Average price,Median price,Цена с Ozon картой,Sales,Revenue,Revenue potential,Revenue average,Lost profit,Lost profit percent,URL,Thumb,Pics Count,Has Video,First Date,Days in website,Days in stock,Days with sales,Average if in stock,Rating,FBS,Base price,Category Position,Categories Last Count,Sales Per Day Average,Turnover,Frozen stocks,Frozen stocks cost,Frozen stocks percent
1597432075,Brauberg Административная карта,Канцелярские товары/Бумажная продукция/Карты мира,FBS,Brauberg,Канцелярские товары/Бумажная продукция/Карты мира,Black Fox,0,40,2,0,1089,1596,1083,0,1596,1007,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1597432075/,https://cdn1.ozone.ru/s3/multimedia-4/6549076000.jpg,6,0,45492,247,0,0,0,0,1,2021,3572,1,0,0,0,0,0
683322265,Globen Географическая карта,Канцелярские товары/Бумажная продукция/Карты мира,FBS,Globen,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Юмаркет,0,22,1,0,861,960,861,0,927,798,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/683322265/,https://cdn1.ozone.ru/s3/multimedia-d/6375606409.jpg,1,0,44796,943,0,0,0,0,1,1588,3960,1,0,0,0,0,0
1706808655,настенная карта Тульской области 142 х 151 см (с подвесом),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Большие настенные карты,0,100,1,0,3868,3885,3836,0,"3868,5",3573,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1706808655/,https://cdn1.ozone.ru/s3/multimedia-3/6419879415.jpg,6,0,45564,175,0,0,0,0,1,4960,4936,1,0,0,0,0,0
1165020805,"настенная карта Одинцовского городского округа, 85 х 135 см (на баннере)",Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Настенные карты,0,984,1,2,1617,1674,1614,0,"1635,5",1502,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1165020805/,https://cdn1.ozone.ru/s3/multimedia-d/6742246945.jpg,6,0,45171,568,0,0,0,5,1,2498,3834,1,0,0,0,0,0
1215475825,Карта ГеоДом Российская Федерация. Субъекты Федерации. Формат 124х80 см. Масштаб 1:6 700 000. Ламинированная. В тубусе,Канцелярские товары/Бумажная продукция/Карты мира,FBS,ГеоДом,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Юмаркет,0,8,1,0,1127,1194,1117,0,1127,1042,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1215475825/,https://cdn1.ozone.ru/s3/multimedia-1-9/7199587233.jpg,2,0,45203,536,0,0,0,0,1,2083,3594,1,0,0,0,0,0
1883462125,Карта России . СВЕТЯЩАЯСЯ В ТЕМНОТЕ.,Канцелярские товары/Бумажная продукция/Карты мира,FBS,РУЗ Ко,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",атлас-карта,0,20,1,0,858,898,856,0,"862,5",795,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1883462125/,https://cdn1.ozone.ru/s3/multimedia-1-4/7336769656.jpg,3,0,45708,31,0,0,0,0,1,1032,1105,1,0,0,0,0,0
536724835,настенная карта Рязанской области 114 х 100 см (на баннере),,FBS,,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Настенные карты,0,982,1,22,1426,1474,1420,0,1443,1323,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/536724835/,https://cdn1.ozone.ru/s3/multimedia-1-n/7105190207.jpg,6,0,44648,1091,0,0,0,"4,8",1,1927,0,1,0,0,0,0,0
1780236685,"Настенная карта Чувашской Республики. Издание 2 (плакат Чувашии 1.38 х 2.00 м, масштаб 1:110 000, в 1 см 1.10 км). Новая трасса М12 Восток. Издательство ""И-ИКС""",Канцелярские товары/Бумажная продукция/Карты мира,FBS,ИКС,Канцелярские товары/Бумажная продукция/Карты мира,"Издательство ""И-ИКС""",0,9,1,0,3953,3971,3921,0,"3953,5",3651,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1780236685/,https://cdn1.ozone.ru/s3/multimedia-1-j/7222575943.jpg,6,0,45636,103,0,0,0,0,1,5420,1562,1,0,0,0,0,0
1706808415,настенная карта Северо-Кавказского федерального округа 148 х 120 см (на холсте),,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Большие настенные карты,0,100,1,0,4551,4552,4503,0,4546,4196,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1706808415/,https://cdn1.ozone.ru/s3/multimedia-1-f/6957492927.jpg,6,0,45564,175,0,0,0,0,1,5636,0,1,0,0,0,0,0
1681424935,"Карта Донецкая и Луганская народные республики, масштаб 1:600 000",Канцелярские товары/Бумажная продукция/Карты мира,FBO,Роскадастр,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Московское АГП,2,557,3,16,865,894,417,0,865,801,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1681424935/,https://cdn1.ozone.ru/s3/multimedia-1-g/7121616928.jpg,4,0,45542,197,1,0,0,"4,9",1,1000,244,1,0,-1,2,1730,100
599739745,настенная карта Волгоградской области 130 х 160 см (с подвесом),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Настенные карты,0,993,1,3,3582,3631,3531,0,3582,3309,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/599739745/,https://cdn1.ozone.ru/s3/multimedia-q/6334557062.jpg,5,0,44720,1019,0,0,0,5,1,4655,3240,1,0,0,0,0,0
601555675,"Настенная карта России на английском языке с новыми границами, политическая, 120х76 см, ""АГТ Геоцентр""",Канцелярские товары/Бумажная продукция/Карты мира,FBS,АГТ Геоцентр,Канцелярские товары/Бумажная продукция/Карты мира,ГЕО-ТРЕЙД оптовые продажи,0,88,1,0,2717,2721,2681,0,2709,2527,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/601555675/,https://cdn1.ozone.ru/s3/multimedia-d/6750953545.jpg,6,0,44715,1024,0,0,0,0,1,4500,824,1,0,0,0,0,0
1492162255,"НИЖЕГОРОДСКАЯ область. Настенная карта. 130х147,5 см.",Канцелярские товары/Бумажная продукция/Карты мира,FBS,РУЗ Ко,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты","""РУЗ Ко""",0,19,1,0,14904,14935,14749,0,"14884,5",13712,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1492162255/,https://cdn1.ozone.ru/s3/multimedia-1-q/6964758530.jpg,1,0,45375,364,0,0,0,0,1,22792,4173,1,0,0,0,0,0
1778380915,"Настенная карта города Чебоксары высокой детализации 2020 г. (плакат 1.60 х 1.08 м, масштаб 1:10300, в 1 см 103 м). Издательство ""И-ИКС""",Канцелярские товары/Бумажная продукция/Карты мира,FBS,ИКС,Канцелярские товары/Бумажная продукция/Карты мира,"Издательство ""И-ИКС""",0,9,1,0,2567,2647,2537,0,2567,2367,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1778380915/,https://cdn1.ozone.ru/s3/multimedia-1-q/7220836466.jpg,6,0,45634,105,0,0,0,0,1,3960,1210,1,0,0,0,0,0
1018515685,настенная карта Вологодской области 95 х 163 см (на баннере),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Настенные карты,0,999,1,0,1970,2036,1964,0,"1993,5",1823,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1018515685/,https://cdn1.ozone.ru/s3/multimedia-w/6672610220.jpg,6,0,45085,654,0,0,0,0,1,2669,3098,1,0,0,0,0,0
1449500395,"Карта настенная Москва. Административно-территориальное деление, матовая ламинация",Канцелярские товары/Бумажная продукция/Карты мира,FBS,Фабрика настенных карт,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Пушкин Медиа,0,98,1,2,1590,1590,1590,0,1590,1590,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1449500395/,https://cdn1.ozone.ru/s3/multimedia-1-d/6938328649.jpg,6,0,45357,382,0,0,0,5,1,2017,2848,1,0,0,0,0,0
1306547395, Географическая карта,,FBS,,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Книги нашего города,0,0,0,0,282,282,261,0,261,274,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1306547395/,https://cdn1.ozone.ru/s3/multimedia-1-m/7070851426.jpg,4,0,45255,484,0,0,0,0,1,363,0,1,0,0,0,0,0
1675664425,"Карта России ГеоДом ""Наша Родина"", настенная, двухсторонняя, 58х38 см (4607177452005)",,FBS,ГеоДом,Канцелярские товары/Бумажная продукция/Карты мира,Юмаркет,0,0,0,0,717,738,652,0,738,717,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1675664425/,https://cdn1.ozone.ru/s3/multimedia-1-f/7016858115.jpg,1,0,45539,200,0,0,0,0,0,1103,0,0,0,0,0,0,0
1634447035,Карта Ужура / Ужурский район,Канцелярские товары/Бумажная продукция/Карты мира,FBS,,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Сибирский путеводитель,0,95,1,7,97,108,93,0,99,94,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1634447035/,https://cdn1.ozone.ru/s3/multimedia-1-t/7080584213.jpg,3,0,45496,243,0,0,0,"4,5",1,400,674,1,0,0,0,0,0
1845796525,"Карта, настенная, Мира, физическая, 1:37 000 000, 69*101 см, 1 шт. в заказе",Канцелярские товары/Бумажная продукция/Карты мира,FBS,ArtulLife,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",ТетрадьPro,0,21,1,0,788,818,784,0,788,731,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1845796525/,https://cdn1.ozone.ru/s3/multimedia-1-5/6968753933.jpg,1,0,45693,46,0,0,0,0,1,1267,1013,1,0,0,0,0,0
1438363945,Arthata - Карты Административная карта 100 x 160 см,Канцелярские товары/Бумажная продукция/Карты мира,FBS,Arthata - Карты,Канцелярские товары/Бумажная продукция/Карты мира,Arthata Studio,0,998,1,221,473,495,458,0,469,437,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1438363945/,https://cdn1.ozone.ru/s3/multimedia-1-4/6933074476.jpg,6,0,45350,389,0,0,0,"4,6",1,1100,1722,1,0,0,0,0,0
1063715785,Географическая карта. Вулканы и землетрясения мира,,FBS,Фабрика настенных карт,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Пушкин Медиа,0,95,1,2,1372,1372,1372,0,1372,1372,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1063715785/,https://cdn1.ozone.ru/s3/multimedia-j/6678550207.jpg,6,0,45113,626,0,0,0,1,1,2028,0,1,0,0,0,0,0
958897165,"Настенная физическая карта России Brauberg, 101х70см, 1:8,5М, с ламинацией, интерактивная, 4шт. (112392)",Канцелярские товары/Бумажная продукция/Карты мира,FBS,Brauberg,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Shop-Profit,0,318,1,0,1607,1618,1552,0,"1606,5",1492,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/958897165/,https://cdn1.ozone.ru/s3/multimedia-q/6292449122.jpg,6,0,45279,460,0,0,0,0,1,2333,3770,1,0,0,0,0,0
1423513345,Карта Кировской области из дерева многоуровневая. Настенная.,Канцелярские товары/Бумажная продукция/Карты мира,FBS,,Канцелярские товары/Бумажная продукция/Карты мира,Лазерная резка,0,2,1,0,3604,3620,3575,0,"3604,5",3329,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1423513345/,https://cdn1.ozone.ru/s3/multimedia-1-v/6923739955.jpg,6,0,45340,399,0,0,0,0,1,4932,2369,1,0,0,0,0,0
755812435,Юнландия Географическая карта,Канцелярские товары/Бумажная продукция/Карты мира,FBS,Юнландия,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Уруру,0,50,1,0,805,805,805,0,805,805,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/755812435/,https://cdn1.ozone.ru/s3/multimedia-h/6304225037.jpg,6,0,44858,881,0,0,0,0,1,1046,4847,1,0,0,0,0,0
642286465,ЗВЕЗДНОЕ НЕБО карта 101х67 см.,Канцелярские товары/Бумажная продукция/Карты мира,FBS,РУЗ Ко,Канцелярские товары/Бумажная продукция/Карты мира,"""РУЗ Ко""",0,149,1,2,442,445,308,0,442,408,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/642286465/,https://cdn1.ozone.ru/s3/multimedia-u/6370255782.jpg,1,0,44756,983,0,0,0,5,1,699,1021,1,0,0,0,0,0
679769935,настенная карта Свердловской области 106 х 125 см (с подвесом),Канцелярские товары/Бумажная продукция/Карты мира,FBS,,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",ОТРОК Настенные карты,0,1000,1,0,2461,2561,2420,0,2493,2270,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/679769935/,https://cdn1.ozone.ru/s3/multimedia-p/6376306369.jpg,6,0,44794,945,0,0,0,0,1,3370,2546,1,0,0,0,0,0
1770280255,"Карта мира Просвещение Физическая, настенная, 850х1210 мм",Канцелярские товары/Бумажная продукция/Карты мира,FBS,Просвещение,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Селлер,0,24,1,0,971,1028,971,0,993,899,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1770280255/,https://cdn1.ozone.ru/s3/multimedia-1-3/7089555531.jpg,2,0,45627,112,0,0,0,0,1,1789,3848,1,0,0,0,0,0
1397164495,"Интерактивная карта Мир Политический, карта настенная, ламинированная в тубусе, 230х150 см",Канцелярские товары/Бумажная продукция/Карты мира,FBS,ГеоДом,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Лавка Блошка,0,528,2,3,2604,2715,2552,0,2602,2413,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1397164495/,https://cdn1.ozone.ru/s3/multimedia-0/6899961960.jpg,2,0,45314,425,0,0,0,"4,9",1,3580,332,1,0,0,0,0,0
1805946085,"Карта мира с пазлами АСТ ""Политическая"", с флагами, настенная, 87х58 см, с новыми границами, 1000 деталей, пластик",,FBS,АСТ,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Юмитой,0,0,0,0,2420,2420,2420,0,2420,2420,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1805946085/,https://cdn1.ozone.ru/s3/multimedia-1-g/7247684752.jpg,1,0,45668,71,0,0,0,0,0,3723,0,0,0,0,0,0,0
642283345,КАРТА МИРА Физическая . Карта полушарий 145х97см.,Канцелярские товары/Бумажная продукция/Карты мира,FBS,РУЗ Ко,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты","""РУЗ Ко""",0,32,1,7,1321,1367,1196,0,1322,1226,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/642283345/,https://cdn1.ozone.ru/s3/multimedia-b/6370254179.jpg,1,0,44756,983,0,0,0,"4,6",1,2201,1412,1,0,0,0,0,0
1767209455,"Карта, настенная, Мира, политическая, 1:32 000 000, 70*101 см, интерактивная 3D, 1 шт. в заказе",Канцелярские товары/Бумажная продукция/Карты мира,FBS,,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Top Office,0,50,1,0,889,919,881,0,889,823,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1767209455/,https://cdn1.ozone.ru/s3/multimedia-1-r/6968752911.jpg,1,0,45675,64,0,0,0,0,1,2565,2136,1,0,0,0,0,0
1165022755,"настенная карта Одинцовского городского округа, 85 х 135 см (на самоклеющейся плёнке)",Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Настенные карты,0,998,1,2,1720,1778,1715,0,1741,1592,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1165022755/,https://cdn1.ozone.ru/s3/multimedia-d/6742246945.jpg,6,0,45171,568,0,0,0,5,1,2732,1542,1,0,0,0,0,0
1504882975,"Политико-административная карта СССР, масштаб 1:6 000 000, в тубусе",Канцелярские товары/Бумажная продукция/Карты мира,FBO,Роскадастр,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Московское АГП,0,80,1,19,2275,2346,1573,0,"2270,5",2098,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1504882975/,https://cdn1.ozone.ru/s3/multimedia-1-8/7216764992.jpg,6,0,45388,351,0,0,0,5,1,2800,535,1,0,0,0,0,0
1449500305,"Настенная административная карта Новосибирска 120х120см, матовая ламинация",Канцелярские товары/Бумажная продукция/Карты мира,FBS,Фабрика настенных карт,Канцелярские товары/Бумажная продукция/Карты мира,Пушкин Медиа,0,98,1,0,1199,1199,1199,0,1199,1199,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1449500305/,https://cdn1.ozone.ru/s3/multimedia-1-e/6938329082.jpg,6,0,45357,382,0,0,0,0,1,1357,1431,1,0,0,0,0,0
679734775,Настенная карта Южного и Северо-Кавказского фед. округа 165 х 149 см (на самоклеющейся пленке),Канцелярские товары/Бумажная продукция/Карты мира,FBS,,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК Настенные карты,0,993,1,2,3249,3320,3206,0,3249,3011,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/679734775/,https://cdn1.ozone.ru/s3/multimedia-1-w/6944553428.jpg,6,0,44794,945,0,0,0,5,1,4417,843,1,0,0,0,0,0
679333945,настенная карта Республики Дагестан 125 х 90 см (на баннере),Канцелярские товары/Бумажная продукция/Карты мира,FBS,,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК Настенные карты,0,999,1,2,1472,1538,1454,0,1496,1365,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/679333945/,https://cdn1.ozone.ru/s3/multimedia-m/6099010462.jpg,6,0,44794,945,0,0,0,5,1,2004,807,1,0,0,0,0,0
832421305,Паспарту 35х40,Канцелярские товары/Бумажная продукция/Карты мира,FBS,Арт-студия Ариша. Мастерская багета,Канцелярские товары/Бумажная продукция/Карты мира,Арт-студия Ариша,0,199,2,1,1059,1095,985,0,1059,981,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/832421305/,https://cdn1.ozone.ru/s3/multimedia-1/6495488593.jpg,3,0,44934,805,0,0,0,5,1,1569,3684,1,0,0,0,0,0
1907161015,"Физическая карта полушарий, 148 x 80см.",Канцелярские товары/Бумажная продукция/Карты мира,FBO,Solartek,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Пленки и инструмент,3,39,2,198,466,600,147,0,465,430,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1907161015/,https://cdn1.ozone.ru/s3/multimedia-1-8/7358008580.jpg,6,0,45720,19,2,0,0,"4,7",1,1100,657,1,0,-1,3,1398,100
1460144125,LISIK. Географическая карта,,FBS,LISIK.,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Любовный треугольник,0,5,1,0,1163,1351,1151,0,1308,1080,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1460144125/,https://cdn1.ozone.ru/s3/multimedia-8/6101470832.jpg,4,0,45363,376,0,0,0,0,1,2939,0,1,0,0,0,0,0
679306915,настенная карта Костромской области 149 х 97 см (на холсте),Канцелярские товары/Бумажная продукция/Карты мира,FBS,,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК Настенные карты,0,1000,1,0,3545,3620,3500,0,3545,3274,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/679306915/,https://cdn1.ozone.ru/s3/multimedia-5/6153114881.jpg,6,0,44793,946,0,0,0,0,1,4641,3069,1,0,0,0,0,0
1469824975,"Настенная карта Атлас Принт Российская Федерация, политико-административная, 1:5,5 млн, 1,57х1,05 м",Канцелярские товары/Бумажная продукция/Карты мира,FBS,Атлас Принт,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",НУТЧ,0,4,1,0,1269,1557,1269,0,1322,1177,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1469824975/,https://cdn1.ozone.ru/s3/multimedia-1-k/7204848356.jpg,3,0,45367,372,0,0,0,0,1,2345,3836,1,0,0,0,0,0
1449502315,"Настенная карта Политико - административное деление России, матовая ламинация",Канцелярские товары/Бумажная продукция/Карты мира,FBS,Фабрика настенных карт,Канцелярские товары/Бумажная продукция/Карты мира,Пушкин Медиа,0,100,1,17,985,985,985,0,985,985,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1449502315/,https://cdn1.ozone.ru/s3/multimedia-1-c/6938328792.jpg,6,0,45356,383,0,0,0,"4,6",1,1464,2151,1,0,0,0,0,0
677970985,Globen Административная карта,,FBS,Globen,Канцелярские товары/Бумажная продукция/Карты мира,Уруру,0,0,0,0,1825,1825,1825,0,1825,1825,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/677970985/,https://cdn1.ozone.ru/s3/multimedia-9/6292453641.jpg,3,0,44794,945,0,0,0,0,1,2373,0,1,0,0,0,0,0
1706808505,настенная карта Белгородской области 101 х 153 см (с подвесом),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Большие настенные карты,0,100,1,0,3203,3211,3177,0,3203,2968,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1706808505/,https://cdn1.ozone.ru/s3/multimedia-h/6357505613.jpg,6,0,45563,176,0,0,0,0,1,4088,4940,1,0,0,0,0,0
1709669425,Настенная карта Крыма 121 х 177 см (с подвесом),,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Большие настенные карты,0,100,1,0,4237,4256,4203,0,4238,3914,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1709669425/,https://cdn1.ozone.ru/s3/multimedia-1-s/7045859656.jpg,6,0,45566,173,0,0,0,0,1,5434,0,1,0,0,0,0,0
864914455,"Globen Географическая карта 70 x 101 см, масштаб: 1:85 000 000",Канцелярские товары/Бумажная продукция/Карты мира,FBS,Globen,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты","Гипермаркет ""ОФИСАРИУМ""",0,8,1,6,463,481,461,0,463,428,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/864914455/,https://cdn1.ozone.ru/s3/multimedia-e/6558298562.jpg,1,0,44972,767,0,0,0,5,1,624,1201,1,0,0,0,0,0
1708789135,настенная карта Центрального Черноземья 121 х 150 см (на баннере),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Большие настенные карты,0,99,1,0,2006,2078,1995,0,"2010,5",1857,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1708789135/,https://cdn1.ozone.ru/s3/multimedia-f/6046073967.jpg,3,0,45565,174,0,0,0,0,1,2782,3846,1,0,0,0,0,0
671211325,"Интерактивная географическая карта Мира для детей ""Животный и растительный мир Земли"", 101 х 69 см, без ламинации",,FBS,Globen,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",EveryToys,0,0,0,1,408,408,408,0,408,408,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/671211325/,https://cdn1.ozone.ru/s3/multimedia-2/6128033786.jpg,3,0,44787,952,0,0,0,0,0,1105,0,0,0,0,0,0,0
744018025,Карта Российской Федерации 2022 / Плакат на стену формата А1 (60х80 см),Канцелярские товары/Бумажная продукция/Карты мира,FBO,SK-Poster,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",SK,1,12,2,5,1318,1592,876,0,"1539,5",1222,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/744018025/,https://cdn1.ozone.ru/s3/multimedia-z/6434702015.jpg,1,0,44847,892,30,0,0,4,1,3749,2458,1,0,-1,1,1318,100
1574107495,Политическая карта мира. Физическая карта мира (в новых границах). А2.,Канцелярские товары/Бумажная продукция/Карты мира,FBS,АСТ,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Белоторг,0,20,1,0,438,461,436,0,438,404,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1574107495/,https://cdn1.ozone.ru/s3/multimedia-1-w/7026769076.jpg,3,0,45430,309,0,0,0,0,1,650,3367,1,0,0,0,0,0
1165370485,АСТ Географическая карта,,FBS,АСТ,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",ALVA.store,0,4,0,1,695,720,692,0,"703,5",642,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1165370485/,https://cdn1.ozone.ru/s3/multimedia-t/6741507089.jpg,2,0,45171,568,0,0,0,5,1,1174,0,0,0,0,0,0,0
1276031845,"Учебная карта Globen ""Мир"" физическая, 1:29 млн, 1010х660 мм, интерактивная, с ламинацией (КН038)",Канцелярские товары/Бумажная продукция/Карты мира,FBS,Globen,Канцелярские товары/Бумажная продукция/Карты мира,Юмитой,0,50,1,0,696,727,624,0,"703,5",696,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1276031845/,https://cdn1.ozone.ru/s3/multimedia-6/6375606402.jpg,6,0,45238,501,0,0,0,0,1,1071,1538,1,0,0,0,0,0
1049791705,Атлас Принт Административная карта 144 x 200 см,Канцелярские товары/Бумажная продукция/Карты мира,FBO,Атлас Принт,Канцелярские товары/Бумажная продукция/Карты мира,Открытый мир,1,0,1,2,2762,2801,2026,0,"2484,5",2559,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1049791705/,https://cdn1.ozone.ru/s3/multimedia-f/6688339503.jpg,1,0,45111,628,30,0,0,5,0,3899,2828,1,0,-1,1,2762,100
856702405,"Карта мира политико-административная 101*70 см, ламинированная, интерактивная",Канцелярские товары/Бумажная продукция/Карты мира,FBS,Globen,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",Канцбюро,0,4,1,10,443,456,436,0,443,409,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/856702405/,https://cdn1.ozone.ru/s3/multimedia-x/6549340557.jpg,5,0,44965,774,0,0,0,5,1,639,576,1,0,0,0,0,0
1708846015,настенная карта Ульяновской области 113 х 125 см (с подвесом),Канцелярские товары/Бумажная продукция/Карты мира,FBS,ОТРОК,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК - Большие настенные карты,0,100,1,0,2555,2635,2526,0,2555,2357,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/1708846015/,https://cdn1.ozone.ru/s3/multimedia-t/6130641365.jpg,6,0,45566,173,0,0,0,0,1,3423,4659,1,0,0,0,0,0
679309285,настенная карта Чеченской Республики 99 х 99 см (на самоклеющейся пленке),Канцелярские товары/Бумажная продукция/Карты мира,FBS,,Канцелярские товары/Бумажная продукция/Карты мира,ОТРОК Настенные карты,0,999,1,1,1317,1376,1301,0,1339,1222,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/679309285/,https://cdn1.ozone.ru/s3/multimedia-b/6103911815.jpg,6,0,44794,945,0,0,0,5,1,1794,1441,1,0,0,0,0,0
677974375,Globen Географическая карта,Канцелярские товары/Бумажная продукция/Карты мира,FBS,Globen,"Дом и сад/Декор и интерьер/Картины и панно/Гравюры, литография и карты",B-MAX,0,15,1,1,583,583,575,0,583,583,0,0,0,0,0,0,https://www.ozon.ru/context/detail/id/677974375/,https://cdn1.ozone.ru/s3/multimedia-1/6370383553.jpg,4,0,44794,945,0,0,0,0,1,757,2304,1,0,0,0,0,0
